timestamp, latitude, longitude ,mag_x,mag_y,mag_z
1545381705,50.7471,49.8275,0.16761255862044208,0.024904007863308604,0.4201288408092916
1545381715,50.6176,50.7914,0.16821944290083046,0.025020453958116314,0.42081346426895916
1545381725,50.4866,51.7019,0.1688491167008384,0.025101657218057412,0.42142874636205047
1545381735,50.3403,52.6545,0.16956895061385996,0.02515578685824154,0.42203669697220453
1545381745,50.1857,53.6008,0.17034671257396636,0.02517765885671335,0.42260254605794095
1545381755,50.0226,54.5406,0.17118438408188746,0.025166991164473587,0.4231224760934159
1545381765,49.8514,55.4735,0.17208090961675665,0.02512392284351089,0.4235951365167003
1545381775,49.672,56.3995,0.17303767099257414,0.025048434279548087,0.4240172382112009
1545381785,49.4846,57.3181,0.17405444993364844,0.024940759877497158,0.4243861484578465
1545381795,49.2893,58.2293,0.17513147569186993,0.024801191150650343,0.4246993759911062
1545381805,49.0862,59.1327,0.17626885991812413,0.024630119787330797,0.4249537989433581
1545381815,48.8754,60.0284,0.17746666946309214,0.02442801455162068,0.42514694682980014
1545381825,48.6571,60.9161,0.17872430988094912,0.024195520799934932,0.4252762596462854
1545381835,48.4314,61.7955,0.18004159143507725,0.02393332358340085,0.4253386463378549
1545381845,48.1984,62.6667,0.18141827675969358,0.023642144816741557,0.42533156421893087
1545381855,47.9582,63.5294,0.1828539634643663,0.023322836876613892,0.42525189861618445
1545381865,47.711,64.3838,0.18434768620093536,0.022976313712485093,0.42509779342592663
1545381875,47.4568,65.2295,0.1858993378771633,0.02260352473652257,0.4248654810157223
1545381885,47.1959,66.0665,0.1875071433140328,0.022205630016166576,0.42455345262588196
1545381895,46.9283,66.8948,0.18917085172848164,0.02178361925562088,0.42415857486560454
1545381905,46.6541,67.7144,0.19088956874460514,0.021338599487342038,0.423678309243783
1545381915,46.3736,68.5252,0.19266115595185646,0.02087190256374515,0.4231112283345133
1545381925,46.0867,69.3272,0.1944856196575477,0.02038456452417033,0.4224537598450451
1545381935,45.7937,70.1203,0.1963606092733512,0.019877992008297395,0.42170465687641795
1545381945,45.4947,70.9046,0.19828484957300574,0.019353393410073513,0.4208618440240824
1545381955,45.1898,71.6801,0.2002569519683122,0.018812026890824052,0.4199231977376533
1545381965,44.8791,72.4468,0.20227544543285908,0.01825516317215296,0.4188866857599117
1545381975,44.5627,73.2047,0.20433878118373494,0.017684080758818548,0.41775037207184307
1545381985,44.2408,73.9539,0.20644479676228963,0.017100093065825064,0.4165132131929398
1545381995,43.9135,74.6945,0.20859183625899105,0.01650442778234919,0.4151736235558755
1545382005,43.5809,75.4265,0.21077814923318688,0.015898349884804187,0.4137300003749667
1545382015,43.2432,76.1498,0.2130013114792711,0.015283242024676527,0.412181446354758
1545382025,42.9004,76.8646,0.21526011645948226,0.014660172746114208,0.4105261239506792
1545382035,42.5526,77.571,0.217552701281623,0.014030314665687795,0.4087628635231431
1545382046,42.2001,78.269,0.21987596013974112,0.013395020397397577,0.406891984993742
1545382055,41.8608,78.9245,0.22211068404829318,0.012787312882497778,0.4050130227142684
1545382065,41.4991,79.6064,0.224490027222534,0.012144404422831689,0.40292732977238055
1545382075,41.133,80.2803,0.2268942539875815,0.011499255613827081,0.40073177006559074
1545382085,40.7624,80.9462,0.22932247244998408,0.010852830011374333,0.3984240661505967
1545382095,40.3876,81.6043,0.2317715219555712,0.010206233979358964,0.39600536832904887
1545382105,40.0086,82.2544,0.23423980700025518,0.009560572263573265,0.39347420109696474
1545382115,39.6255,82.897,0.23672542077760997,0.008916578445164485,0.3908305876322709
1545382125,39.2384,83.532,0.23922619585220847,0.008275317726280942,0.38807411811132886
1545382135,38.8474,84.1595,0.24174003370687955,0.007637712169261638,0.38520465575498164
1545382145,38.4527,84.7796,0.2442642496186524,0.007004721731797658,0.38222303761172655
1545382155,38.0543,85.3925,0.2467973408064582,0.0063770939474449735,0.37912853284554937
1545382165,37.6523,85.9982,0.24933713390092668,0.005755744544234276,0.3759212105250302
1545382175,37.2468,86.5969,0.2518815259628362,0.00514144267286708,0.3726013733994482
