timestamp, latitude, longitude ,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,axis,power,power_norm
1545385398,-16.9614,-84.0005,0.01956943408030043,0.018992115428703906,-0.03922720522336274,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,2.690051577516784,49.18758686456263
1545385408,-16.4676,-83.6039,0.020064203805525094,0.017614379988678663,-0.03523770414646112,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,2.7663726180336963,49.401802969662825
1545385418,-15.9729,-83.2096,0.020550119943872652,0.0162282741029211,-0.03125205502304507,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,2.8414405991410954,49.61250201702447
1545385428,-15.4772,-82.8174,0.021026793693315393,0.014833859448321005,-0.027269909070141176,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,2.915201357147757,49.81953198127035
1545385438,-14.9808,-82.4272,0.021493282912917105,0.013431864290498113,-0.02329394298929165,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,2.987517768491793,50.02250798720558
1545385448,-14.4835,-82.0391,0.021949713084930156,0.012023001541903026,-0.019323436127792585,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.0584087038607457,50.22148300063299
1545385458,-13.9855,-81.6529,0.022395295172152913,0.010607745896842737,-0.015360267250927427,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.1277599285515914,50.41613639026949
1545385468,-13.4867,-81.2686,0.022829957388520755,0.009186760514693425,-0.011404324232977135,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.195561521720578,50.6064403105237
1545385478,-12.9872,-80.8861,0.023253241716807815,0.007760709687893342,-0.007456861528922625,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.261746899498705,50.79220787535497
1545385488,-12.487,-80.5052,0.02366478892471069,0.0063299346418963145,-0.0035183454417484663,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.3262647021651617,50.97329492950446
1545385498,-11.9861,-80.1259,0.024064460925758174,0.004895283329801776,0.0004106306435053999,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.389094496578359,51.14964412170997
1545385508,-11.4845,-79.7482,0.02445214887677255,0.0034576333267166653,0.004329513656640355,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.45022003446209,51.32120984669122
1545385518,-10.9824,-79.3719,0.02482728828353395,0.002017577966313738,0.008236357993710412,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.5095585865195282,51.48775990179971
1545385528,-10.4796,-78.9971,0.02519022127669529,0.0005760833756399423,0.012132115308714171,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.567159914057955,51.64943395590473
1545385538,-9.9764,-78.6237,0.02554040131069807,-0.0008658841433709687,0.016014088822765105,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.6229425620481472,51.80600338294218
1545385548,-9.4726,-78.2515,0.02587792575858358,-0.0023080993268711357,0.019883371902013305,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.6769220649525405,51.95751178467658
1545385558,-8.9683,-77.8805,0.026202680553136765,-0.0037495301881174566,0.023738774244410316,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.729080375981749,52.103908507803084
1545385568,-8.4635,-77.5107,0.026514711355559772,-0.005189235216855019,0.027579910345787335,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.779423281442883,52.24520979319269
1545385578,-7.9583,-77.1419,0.026813765324105565,-0.006626704117184944,0.031405641299054265,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.8279132800526985,52.38131038312381
1545385588,-7.4526,-76.7742,0.027100146088929133,-0.00806083092796377,0.035216419344557985,0.01668058104410506,0.01506052563274513,-1.4080554520872923,1,3.874593878983887,52.51233239250755
